time,loss,left,right,up,down,highest_reward,average_reward,steps,games,step_per_games
1092,0.10194592,1520,1467,526,567,9.3,1.6338217,4080,138,29
1093,0.124860235,1513,1488,537,586,9.100002,1.6785868,4124,135,30
1094,0.11092356,1519,1464,540,592,8.5,1.5242752,4115,141,29
1095,0.14374359,1543,1471,575,590,9.700005,1.6938719,4179,138,30
1096,0.13691555,1510,1450,574,597,9.099998,1.7125372,4131,134,30
1097,0.1296765,1490,1450,595,596,11.600004,1.6531081,4131,138,29
1098,0.13199939,1483,1423,609,609,10.300002,1.6113216,4124,138,29
1099,0.123796895,1449,1425,613,614,8.900002,1.6085811,4101,138,29
1100,0.140206,1488,1469,631,618,10.1,1.7636212,4206,135,31
1101,0.118354544,1438,1422,644,617,7.399998,1.579032,4121,137,30
1102,0.124836385,1454,1418,617,608,9.399999,1.6363411,4097,137,29
1103,0.12686515,1473,1465,638,613,9.499999,1.6725689,4189,140,29
1104,0.113314815,1464,1433,616,620,11.600003,1.6054176,4133,139,29
1105,0.1257073,1461,1462,614,608,9.299999,1.645209,4145,138,30
1106,0.12914756,1472,1432,615,594,8.199999,1.589543,4113,139,29
1107,0.14010021,1493,1457,602,601,9.399999,1.740763,4153,133,31
1108,0.1344482,1479,1427,606,604,9.300003,1.623054,4116,137,30
1109,0.14125636,1512,1479,594,604,8.099998,1.7152041,4189,134,31
1110,0.13897368,1496,1470,583,595,11.200003,1.8015903,4144,133,31
1111,0.13554308,1515,1491,573,591,9.199999,1.7029712,4170,136,30
1112,0.13356255,1547,1489,566,583,9.199999,1.7114434,4185,136,30
1113,0.122450605,1542,1492,553,582,9.199999,1.7059462,4169,136,30
1114,0.12535402,1552,1499,547,592,10.000005,1.660189,4190,139,30
1115,0.11411681,1540,1503,543,573,8.900002,1.652919,4159,138,30
1116,0.1089522,1540,1496,544,571,9.0999975,1.5399158,4151,141,29
1117,0.12007493,1575,1496,539,587,11.800009,1.7634953,4197,136,30
1118,0.09970557,1533,1483,523,573,9.0,1.738884,4112,133,30
1119,0.10579602,1570,1490,533,565,8.900001,1.7633451,4158,133,31
1120,0.11140786,1564,1489,540,568,9.8,1.6618099,4161,138,30
1121,0.1147767,1527,1481,536,576,8.799999,1.6205074,4120,137,30
1122,0.10550154,1539,1497,525,578,9.600004,1.702003,4139,135,30
1123,0.10455659,1535,1468,525,575,9.600001,1.6785986,4103,136,30
1124,0.12345244,1522,1462,550,552,10.200005,1.7023227,4086,133,30
1125,0.11540428,1538,1481,543,579,10.200003,1.7055761,4141,136,30
1126,0.11086679,1553,1484,554,583,9.000002,1.7148038,4174,134,31
1127,0.12489296,1531,1470,550,567,11.100006,1.8114109,4118,131,31
1128,0.121984266,1521,1470,555,577,9.5,1.6543026,4123,136,30
1129,0.12964532,1529,1472,562,587,9.4,1.6679257,4150,136,30
1130,0.1314978,1505,1463,551,583,8.299998,1.6916361,4102,133,30
1131,0.13574485,1514,1465,554,583,12.700012,1.8472036,4116,130,31
1132,0.12921122,1514,1482,561,591,9.4,1.6815314,4148,136,30
1133,0.14413749,1502,1466,576,583,8.599998,1.6817758,4127,133,31
1134,0.14763875,1514,1457,571,575,9.300001,1.8776754,4117,128,32
1135,0.12972996,1514,1430,554,577,8.0999975,1.5882188,4075,138,29
1136,0.13260427,1537,1479,583,585,9.200001,1.6837453,4184,139,30
1137,0.12755004,1534,1462,573,591,9.000001,1.6639878,4160,138,30
1138,0.14000075,1534,1484,576,595,10.200003,1.75932,4189,135,31
1139,0.13810368,1529,1482,585,589,10.000003,1.6816462,4185,138,30
1140,0.13574228,1506,1490,570,601,9.700001,1.6997093,4167,136,30
1141,0.14695643,1519,1471,566,596,10.2,1.8009608,4152,133,31
1142,0.12643915,1528,1480,570,588,8.599999,1.6876117,4166,136,30
1143,0.14631274,1505,1450,557,586,10.300003,1.7958494,4098,131,31
1144,0.13816983,1521,1461,562,581,9.700001,1.7167735,4125,135,30
1145,0.13525137,1498,1465,565,594,9.599999,1.6978382,4122,136,30
1146,0.11991993,1519,1473,587,588,8.7,1.5368348,4167,141,29
1147,0.14195782,1501,1482,587,593,9.900004,1.7232505,4163,136,30
1148,0.13653366,1503,1468,554,580,9.0,1.7930063,4105,130,31
1149,0.14164712,1513,1471,577,586,10.200003,1.7783438,4147,133,31
1150,0.12117135,1519,1479,569,586,8.299999,1.5855986,4153,139,29
1151,0.1299567,1511,1453,569,569,10.700005,1.7294225,4102,133,30
1152,0.1343213,1497,1471,557,596,11.400005,1.6759261,4121,137,30
1153,0.12914717,1522,1461,561,589,9.700001,1.7125312,4133,135,30
1154,0.13538648,1537,1479,552,583,10.600006,1.7701734,4151,132,31
1155,0.13660587,1521,1478,575,585,10.300002,1.6901398,4159,136,30
1156,0.121710226,1503,1449,543,587,9.299999,1.6445098,4082,135,30
1157,0.12237861,1491,1482,569,576,8.900002,1.5620425,4118,138,29
1158,0.13270485,1529,1479,553,582,10.200001,1.8731089,4143,129,32
1159,0.1173822,1534,1476,559,588,10.300003,1.6143831,4157,140,29
1160,0.132012,1525,1483,558,588,8.0999975,1.6809555,4154,135,30
1161,0.1352428,1512,1469,544,589,11.000006,1.7718015,4114,133,30
1162,0.11779436,1524,1483,559,597,7.9999986,1.5212804,4163,142,29
1163,0.12066933,1512,1493,556,587,10.200003,1.6254796,4148,139,29
1164,0.1198772,1521,1469,546,580,9.199999,1.72699,4116,133,30
1165,0.11990827,1530,1489,547,579,9.900001,1.7162341,4145,135,30
1166,0.11866373,1536,1487,553,588,9.7,1.5964675,4164,140,29
1167,0.123037905,1546,1480,553,585,9.200002,1.6942099,4164,135,30
1168,0.12338398,1539,1491,557,598,9.200001,1.7035099,4185,135,31
1169,0.12669152,1547,1473,543,589,9.300003,1.7439765,4152,135,30
1170,0.12208846,1546,1493,548,584,10.200005,1.6744401,4171,137,30
1171,0.11973131,1540,1507,547,579,8.0999975,1.6861706,4173,135,30
1172,0.13680401,1497,1466,547,585,10.400003,1.7755775,4095,132,31
1173,0.13406447,1526,1453,544,581,11.500006,1.7701972,4104,135,30
1174,0.14246751,1543,1517,561,597,10.900003,1.8286842,4218,134,31
1175,0.14581819,1527,1487,560,590,10.800004,1.8039358,4164,134,31
1176,0.12192946,1510,1464,554,586,9.900002,1.5801877,4114,139,29
1177,0.13933387,1513,1472,575,578,10.300005,1.6832024,4138,135,30
1178,0.1289728,1505,1471,565,569,11.000004,1.5867858,4110,139,29
1179,0.14335725,1520,1456,576,590,9.599998,1.7688047,4142,132,31
1180,0.13588975,1537,1486,576,599,10.700005,1.7493778,4198,136,30
1181,0.13753103,1507,1480,580,589,10.800004,1.6938384,4156,136,30
1182,0.13591142,1489,1477,582,590,9.900002,1.6681466,4138,136,30
1183,0.14182253,1495,1467,577,586,7.999998,1.6614039,4125,135,30
1184,0.13311702,1517,1457,587,587,9.4,1.7511549,4148,133,31
1185,0.14133409,1521,1457,577,575,8.599998,1.6505305,4130,135,30
1186,0.1391522,1518,1468,573,599,10.400003,1.7570683,4158,135,30
1187,0.13929397,1481,1458,577,573,10.6,1.7745401,4089,130,31
1188,0.14575368,1517,1477,576,592,8.0999975,1.7020402,4162,135,30
1189,0.16016805,1499,1483,585,611,10.300002,1.8462162,4178,131,31
1190,0.14666936,1513,1465,582,594,8.099998,1.68683,4154,135,30
1191,0.14403237,1515,1465,583,586,9.200003,1.7752689,4149,133,31
1192,0.14781721,1493,1453,576,579,9.900005,1.7523261,4101,132,31
1193,0.15018624,1537,1494,596,588,10.100006,1.8003067,4215,135,31
1194,0.15876143,1491,1461,575,591,10.400003,1.8917172,4118,130,31
1195,0.13193437,1514,1465,575,585,10.100002,1.7616788,4139,135,30
1196,0.14386117,1521,1468,579,598,12.300006,1.7651203,4166,137,30
1197,0.14926937,1517,1491,575,587,9.700005,1.8223242,4170,134,31
1198,0.14353538,1491,1464,564,595,10.200003,1.7885252,4114,131,31
1199,0.13773014,1509,1453,557,599,8.700001,1.6923003,4118,134,30
1200,0.15210283,1525,1452,581,579,8.599999,1.7718132,4137,132,31
1201,0.13268317,1483,1454,553,585,9.6,1.6552614,4075,135,30
1202,0.13608158,1510,1464,562,592,9.600004,1.7268147,4128,134,30
1203,0.12982704,1487,1453,549,582,8.599999,1.7093813,4071,132,30
1204,0.13182627,1487,1479,582,583,7.799998,1.5823991,4131,137,30
1205,0.14784056,1487,1447,580,591,9.900003,1.6964164,4105,134,30
1206,0.1410391,1495,1470,560,591,9.599999,1.6672231,4116,137,30
1207,0.13219294,1500,1475,584,590,9.200003,1.5993469,4149,138,30
1208,0.13691911,1517,1457,585,593,10.400003,1.636703,4152,137,30
1209,0.1476074,1505,1458,581,604,8.299998,1.6855812,4148,136,30
1210,0.14784099,1513,1482,570,585,10.300005,1.8553953,4150,132,31
1211,0.14120874,1525,1461,589,581,9.1,1.6869805,4156,135,30
1212,0.15122251,1505,1468,589,596,10.300002,1.7159909,4158,135,30
1213,0.15735412,1513,1465,584,603,9.900003,1.8018701,4165,130,32
1214,0.15294844,1503,1459,578,587,10.900007,1.8211995,4127,132,31
1215,0.13396776,1500,1466,585,587,11.100006,1.646059,4138,138,29
1216,0.15870468,1487,1449,589,578,9.500002,1.7838874,4103,130,31
1217,0.14803298,1487,1449,579,592,10.600004,1.7338918,4107,135,30
1218,0.14001511,1524,1470,597,599,10.000005,1.7030768,4190,138,30
1219,0.15292819,1518,1484,595,598,10.100002,1.771273,4195,133,31
1220,0.1433954,1501,1457,592,599,10.000001,1.6091325,4149,139,29
1221,0.13762459,1499,1441,594,584,9.799999,1.6430769,4118,137,30
1222,0.14988282,1503,1458,597,612,11.100006,1.7532833,4170,135,30
1223,0.1340216,1480,1440,594,585,8.4,1.6285902,4099,138,29
1224,0.13437958,1476,1451,596,611,7.699998,1.5851214,4134,137,30
1225,0.14200519,1495,1471,596,600,9.500004,1.6856774,4162,136,30
1226,0.13530019,1492,1445,583,589,9.400003,1.6574327,4109,137,29
1227,0.1453623,1489,1450,604,602,8.299998,1.6313126,4145,138,30
1228,0.1393661,1490,1461,608,594,10.200003,1.641775,4153,140,29
1229,0.1411232,1482,1477,593,601,9.500001,1.6271589,4153,139,29
1230,0.14917696,1502,1452,600,604,9.599998,1.7411473,4158,134,31
1231,0.14253286,1487,1452,602,605,10.800005,1.699829,4146,135,30
1232,0.15638743,1507,1475,618,589,10.800007,1.8769848,4189,133,31
1233,0.14665964,1508,1455,608,610,11.700008,1.7707466,4181,137,30
1234,0.15628462,1476,1453,597,597,8.999998,1.7423937,4123,134,30
1235,0.15335982,1484,1474,599,608,12.200006,1.8498896,4165,133,31
1236,0.14888912,1495,1447,600,597,13.400013,1.7443558,4139,135,30
1237,0.14503564,1469,1465,609,599,10.200002,1.7259756,4142,135,30
1238,0.14793378,1497,1457,599,589,11.400003,1.7272792,4142,135,30
1239,0.14657766,1491,1470,596,589,10.200002,1.6949803,4146,136,30
1240,0.14552376,1533,1486,605,618,10.200002,1.708343,4242,138,30
1241,0.14487387,1486,1436,586,596,8.900002,1.671416,4104,134,30
1242,0.15228784,1489,1482,593,595,9.9,1.717694,4159,132,31
1243,0.15623905,1480,1453,585,588,11.2000065,1.8400605,4106,130,31
1244,0.14341943,1477,1455,570,589,8.900001,1.7077955,4091,134,30
1245,0.13980325,1513,1465,577,607,9.100001,1.6836594,4162,136,30
1246,0.15281253,1536,1467,584,604,11.000001,1.8253616,4191,133,31
1247,0.15377386,1515,1506,579,602,10.100003,1.7515684,4202,135,31
1248,0.13996156,1513,1462,576,586,9.100002,1.6604279,4137,137,30
1249,0.14307521,1511,1471,570,591,9.6,1.7625844,4143,133,31
1250,0.13457668,1508,1472,571,589,9.5,1.5916643,4140,139,29
1251,0.13192044,1514,1477,572,586,7.9999976,1.6083853,4149,137,30
1252,0.12929292,1499,1471,549,575,9.700003,1.6551269,4094,135,30
1253,0.1227661,1519,1488,565,586,9.499999,1.6200074,4158,139,29
1254,0.1321934,1517,1479,565,580,9.600002,1.6867645,4141,135,30
1255,0.13303632,1501,1478,568,575,10.300006,1.6982751,4122,136,30
1256,0.12338063,1522,1493,559,589,9.200003,1.5193108,4163,143,29
1257,0.12144362,1525,1466,553,568,9.199999,1.6458151,4112,137,30
1258,0.12704036,1533,1478,551,572,8.900001,1.6532147,4134,136,30
1259,0.12997653,1530,1476,547,581,10.5,1.725663,4134,136,30
1260,0.13482639,1526,1461,537,578,10.200002,1.7873939,4102,131,31
1261,0.13019782,1543,1475,550,582,10.200002,1.7219489,4150,135,30
1262,0.13225059,1538,1489,552,586,10.200001,1.683455,4165,138,30
1263,0.122748874,1525,1465,537,589,9.5,1.715401,4116,135,30
1264,0.12901649,1593,1513,566,576,11.800009,1.8070837,4248,135,31
1265,0.10920071,1549,1498,547,567,7.899997,1.5685387,4161,141,29
1266,0.11872466,1528,1448,531,580,10.200003,1.6723737,4087,137,29
1267,0.10996662,1549,1486,534,602,9.199999,1.626179,4171,139,30
1268,0.10749396,1537,1479,530,579,10.800004,1.6783253,4125,136,30
1269,0.11591503,1532,1491,533,567,9.499999,1.6949043,4123,135,30
1270,0.10546109,1537,1485,540,577,9.4,1.6758128,4139,136,30
1271,0.100488015,1557,1487,540,566,8.499999,1.5445039,4150,141,29
1272,0.12433195,1552,1519,540,589,10.900004,1.6918787,4200,138,30
1273,0.1169479,1538,1488,530,575,9.200003,1.7959791,4131,130,31
1274,0.10281979,1536,1480,531,576,10.600002,1.6720572,4123,136,30
1275,0.1140433,1539,1502,540,585,8.8,1.6173043,4166,140,29
1276,0.09827728,1567,1490,530,575,9.299999,1.642189,4162,137,30
1277,0.11495617,1543,1481,541,577,9.500001,1.5850531,4142,139,29
1278,0.110929415,1550,1495,543,557,8.899998,1.6294066,4145,137,30
1279,0.100963555,1529,1463,529,581,7.8999977,1.4867357,4102,142,28
1280,0.11904065,1542,1488,545,577,9.099998,1.7809224,4152,132,31
1281,0.13226004,1544,1466,544,585,10.800005,1.7302464,4139,134,30
1282,0.121775635,1539,1481,555,601,8.900002,1.6173105,4176,139,30
1283,0.1159385,1555,1464,566,577,9.8,1.6051162,4162,140,29
1284,0.12597865,1509,1455,551,580,8.4,1.5935264,4095,138,29
1285,0.14362049,1515,1459,559,598,10.400007,1.762428,4131,135,30
1286,0.13553478,1506,1454,565,592,9.0999975,1.6251619,4117,138,29
1287,0.1360787,1505,1470,584,586,8.800001,1.6577542,4145,136,30
1288,0.15567619,1528,1481,593,595,10.200003,1.8555137,4197,133,31
1289,0.14211315,1509,1444,590,585,9.900001,1.7489077,4128,133,31
1290,0.14251025,1501,1453,590,596,9.3,1.7168092,4140,135,30
1291,0.14366882,1480,1490,597,595,9.100001,1.7142698,4162,136,30
1292,0.12584434,1529,1444,606,601,10.7,1.6159304,4180,140,29
1293,0.13860129,1507,1475,606,615,10.600004,1.6851276,4203,138,30
1294,0.1419157,1486,1469,602,599,9.5,1.7195599,4156,135,30
1295,0.13487689,1470,1447,604,601,10.300002,1.7084891,4122,136,30
1296,0.14538835,1475,1423,587,589,8.9,1.6860064,4074,135,30
1297,0.1361228,1470,1449,605,602,8.800001,1.6359164,4126,137,30
1298,0.14344424,1493,1475,618,593,10.900005,1.782936,4179,134,31
1299,0.14326252,1510,1453,612,610,9.700005,1.7251112,4185,135,31
1300,0.1447623,1500,1441,593,594,8.899998,1.7220907,4128,134,30
1301,0.14788944,1478,1462,599,605,8.999998,1.8059587,4144,131,31
1302,0.12980124,1470,1460,592,589,9.200001,1.6519073,4111,136,30
1303,0.1436513,1492,1470,595,603,8.299998,1.6512961,4160,137,30
1304,0.14595923,1510,1466,574,599,11.100007,1.7574576,4149,135,30
1305,0.14106268,1517,1482,579,594,8.399999,1.7350409,4172,136,30
1306,0.12617889,1488,1462,568,577,9.299998,1.650816,4095,136,30
1307,0.12079461,1510,1489,552,592,10.800002,1.6642506,4143,139,29
1308,0.11395345,1524,1485,554,567,8.499999,1.644695,4130,137,30
1309,0.114334255,1561,1483,543,576,10.100006,1.6905092,4163,137,30
1310,0.09813686,1561,1474,532,575,9.900002,1.5962312,4142,140,29
1311,0.08822681,1536,1478,532,570,8.0999975,1.5992686,4116,136,30
1312,0.10435288,1528,1486,521,575,10.700005,1.6719443,4110,135,30
1313,0.084293,1567,1481,517,575,8.599998,1.5401182,4140,141,29
1314,0.07734019,1557,1477,530,556,8.399999,1.5841967,4120,139,29
1315,0.09525583,1561,1490,527,580,10.000001,1.6757793,4158,137,30
1316,0.08420487,1554,1474,517,570,9.400003,1.5314194,4115,142,28
1317,0.11780046,1521,1468,533,570,11.000006,1.7578176,4092,133,30
1318,0.107904784,1567,1490,546,574,9.800003,1.6345202,4177,139,30
1319,0.12179386,1503,1474,538,570,10.100002,1.800683,4085,129,31
1320,0.11933478,1534,1483,554,582,8.400001,1.649263,4153,137,30
1321,0.12544905,1539,1466,560,580,9.200001,1.6889724,4145,135,30
1322,0.11879238,1532,1470,562,575,10.300003,1.6283861,4139,137,30
1323,0.12800117,1525,1481,555,599,9.800005,1.6513197,4160,138,30
1324,0.111866,1528,1481,564,561,8.199998,1.5479659,4134,140,29
1325,0.13387647,1509,1470,563,574,10.900002,1.7443371,4116,133,30
1326,0.1177758,1511,1465,543,592,9.600004,1.655094,4111,136,30
1327,0.12746733,1516,1498,558,583,8.900002,1.7511413,4155,133,31
1328,0.12404856,1524,1459,543,573,10.000002,1.7131472,4099,134,30
1329,0.12728533,1520,1488,552,588,7.699999,1.6291444,4148,137,30
1330,0.11614401,1524,1499,553,578,8.899998,1.7213748,4154,134,31
1331,0.10816119,1536,1478,550,572,10.300005,1.6130538,4136,139,29
1332,0.12950327,1540,1481,547,589,10.000006,1.764203,4157,133,31
1333,0.12662666,1537,1499,561,586,9.399999,1.7195052,4183,136,30
1334,0.1279901,1526,1479,557,583,8.199998,1.6085382,4145,137,30
1335,0.13075884,1534,1473,555,582,9.5,1.68161,4144,135,30
1336,0.14130168,1518,1488,553,586,11.500003,1.8267767,4145,133,31
1337,0.12322946,1512,1467,548,592,8.6,1.5871305,4119,138,29
1338,0.13209601,1552,1483,569,583,8.999999,1.7583925,4187,136,30
1339,0.1410268,1496,1469,557,604,8.599999,1.6391882,4126,137,30
1340,0.13077183,1514,1472,570,591,10.400003,1.6804177,4147,137,30
1341,0.119375795,1513,1479,589,590,9.4,1.5447353,4171,142,29
1342,0.13651629,1495,1439,572,580,11.700008,1.748138,4086,132,30
1343,0.1293257,1515,1466,579,612,9.6,1.6248299,4172,141,29
1344,0.13316213,1507,1460,595,597,8.900002,1.6526065,4159,136,30
1345,0.14385244,1480,1446,597,583,11.200005,1.7901337,4106,131,31
1346,0.1479773,1477,1444,590,605,9.200003,1.7858094,4116,132,31
1347,0.13851206,1491,1469,597,593,9.8,1.726962,4150,135,30
1348,0.12534249,1505,1449,595,592,9.500002,1.5633155,4141,141,29
1349,0.12978616,1481,1436,581,589,9.300003,1.5898193,4087,137,29
1350,0.1396462,1498,1474,603,604,8.700001,1.6912638,4179,137,30
1351,0.1351925,1479,1429,593,599,10.200002,1.6705592,4100,137,29
1352,0.15349278,1464,1463,601,582,8.599998,1.7718716,4110,132,31
1353,0.15383111,1497,1449,586,595,10.200003,1.9159904,4127,130,31
1354,0.12308426,1481,1429,577,598,8.800001,1.6039635,4085,137,29
1355,0.13008875,1478,1481,595,601,10.400003,1.6152567,4155,139,29
1356,0.13007201,1496,1443,593,587,10.400003,1.6041495,4119,137,30
1357,0.14204356,1472,1459,597,586,9.800001,1.6786318,4114,135,30
1358,0.13399841,1504,1446,581,595,8.7,1.720575,4126,133,31
1359,0.1464096,1498,1460,579,610,9.199999,1.7386283,4147,134,30
1360,0.14435676,1500,1439,584,592,10.600004,1.7416744,4115,135,30
1361,0.14869368,1521,1490,590,604,9.900005,1.6995934,4205,139,30
1362,0.15131716,1517,1450,587,594,10.700005,1.8082664,4148,133,31
1363,0.13080429,1487,1465,582,597,10.2,1.6790345,4131,136,30
1364,0.13004532,1505,1477,592,588,9.0,1.6606417,4162,138,30
1365,0.13661255,1513,1474,595,604,9.400002,1.6628741,4186,137,30
1366,0.16117397,1480,1445,578,602,10.600003,1.7649184,4105,132,31
1367,0.14112179,1498,1450,585,596,10.900004,1.7270745,4129,134,30
1368,0.12966815,1491,1460,589,583,9.100001,1.6314068,4123,136,30
1369,0.13964687,1483,1465,585,604,9.700004,1.5583735,4137,141,29
1370,0.15413907,1517,1470,594,608,11.400007,1.7338723,4189,136,30
1371,0.13421658,1496,1457,585,596,9.400001,1.636161,4134,138,29
1372,0.14262912,1501,1439,581,599,9.499999,1.6936628,4120,136,30
1373,0.15499038,1522,1490,594,592,9.300003,1.8289165,4198,133,31
1374,0.13809788,1482,1451,582,585,8.499999,1.6559,4100,135,30
1375,0.1327472,1498,1481,584,595,10.600004,1.6535326,4158,139,29
1376,0.14811799,1498,1456,588,594,10.000001,1.7408346,4136,134,30
1377,0.13248126,1499,1470,583,599,9.3,1.7211008,4151,134,30
1378,0.13120155,1507,1456,574,591,8.299999,1.600797,4128,137,30
1379,0.14511357,1483,1435,581,579,10.800003,1.7719449,4078,130,31
1380,0.15886939,1511,1478,587,610,9.900001,1.8741263,4186,131,31
1381,0.15565455,1501,1456,581,601,9.400003,1.778785,4139,133,31
1382,0.14151467,1523,1477,603,598,12.40001,1.74851,4201,139,30
1383,0.14356536,1495,1479,600,591,10.400001,1.7144275,4165,135,30
1384,0.1364924,1496,1450,585,596,11.800007,1.7071455,4127,136,30
1385,0.14700265,1512,1471,601,591,8.399998,1.7364769,4175,134,31
1386,0.12873897,1505,1460,598,593,9.5,1.6393863,4156,138,30
1387,0.15646788,1496,1460,583,589,10.100001,1.7974304,4128,133,31
1388,0.14910872,1512,1463,582,594,10.100001,1.756346,4151,135,30
1389,0.16021548,1495,1479,606,601,9.099998,1.8605573,4181,130,32
1390,0.13143086,1507,1455,577,595,9.200001,1.638145,4134,137,30
1391,0.14028606,1516,1479,591,603,8.9,1.7124827,4189,137,30
1392,0.13735315,1472,1474,589,587,8.399999,1.6032488,4122,137,30
1393,0.12926655,1484,1424,570,593,8.399999,1.6061876,4071,135,30
1394,0.15573883,1507,1452,584,611,12.900008,1.846507,4154,131,31
1395,0.1426098,1504,1452,582,611,9.600001,1.6502507,4149,136,30
1396,0.13650382,1500,1461,592,589,8.900002,1.6108137,4142,138,30
1397,0.13746892,1504,1467,602,581,9.4,1.681991,4154,135,30
1398,0.15858606,1493,1475,581,595,11.000008,1.8392835,4144,130,31
1399,0.15348439,1486,1439,570,591,10.400003,1.8087347,4086,130,31
1400,0.13926251,1493,1476,578,605,9.099998,1.719795,4152,134,30
1401,0.16281754,1521,1463,581,608,10.200002,1.952454,4173,129,32
1402,0.1262793,1492,1463,590,591,8.199999,1.4817917,4136,144,28
1403,0.14472437,1488,1442,586,609,9.500003,1.783683,4125,131,31
1404,0.1316911,1493,1443,609,585,9.299997,1.597819,4130,139,29
1405,0.14491038,1497,1457,590,586,9.6,1.735228,4130,134,30
1406,0.13300717,1494,1435,588,596,7.9999976,1.6569633,4113,135,30
1407,0.14221564,1490,1448,597,599,12.300011,1.7196875,4134,134,30
1408,0.13172276,1487,1461,599,584,9.9000025,1.5787921,4131,140,29
1409,0.13349013,1505,1437,585,584,8.899998,1.640328,4111,136,30
1410,0.14625753,1505,1468,593,605,9.900004,1.806375,4171,132,31
1411,0.15699764,1502,1473,587,594,10.900003,1.914074,4156,128,32
1412,0.13112035,1503,1461,597,610,9.700001,1.6349295,4171,139,30
1413,0.14689893,1494,1476,580,596,9.900001,1.7965486,4146,132,31
1414,0.14116986,1509,1455,586,595,9.4000025,1.663303,4145,136,30
1415,0.1350875,1525,1457,590,592,9.8,1.7092681,4164,135,30
1416,0.13367584,1512,1494,585,599,8.6,1.641334,4190,138,30
1417,0.12346064,1522,1454,582,595,8.299998,1.6292294,4153,139,29
1418,0.12744065,1517,1475,579,594,9.099998,1.5753157,4165,142,29
1419,0.13237289,1533,1481,569,588,8.599999,1.6498897,4171,138,30
1420,0.13520652,1507,1455,564,578,10.000002,1.7939305,4104,131,31
1421,0.13586108,1498,1460,568,587,10.100002,1.7189376,4113,134,30
1422,0.12164816,1528,1476,569,581,10.400001,1.6912354,4154,136,30
1423,0.12679845,1518,1457,562,581,9.000002,1.6800364,4118,135,30
1424,0.14074966,1532,1476,561,567,10.200003,1.7617723,4136,133,31
1425,0.12914436,1528,1467,549,557,10.300003,1.8000711,4101,132,31
1426,0.14249137,1516,1469,541,584,11.100002,1.8047175,4110,132,31
1427,0.11975497,1521,1502,540,587,7.699998,1.6490582,4150,136,30
1428,0.11682189,1526,1483,546,597,11.000006,1.7155561,4152,136,30
1429,0.11167092,1505,1457,534,594,8.799998,1.6170882,4090,137,29
1430,0.10612005,1534,1454,543,589,8.4,1.5350947,4120,140,29
1431,0.129167,1542,1470,547,584,10.600002,1.7764634,4143,133,31
1432,0.11571168,1540,1496,554,592,9.299998,1.5959568,4182,139,30
1433,0.12898149,1547,1496,547,593,9.1,1.6988744,4183,136,30
1434,0.1292994,1518,1480,554,599,11.200006,1.7139701,4151,136,30
1435,0.13586363,1540,1472,567,615,8.899998,1.6549808,4194,138,30
1436,0.13449018,1505,1478,594,599,7.899998,1.6426698,4176,138,30
1437,0.14732535,1480,1464,586,577,11.000005,1.7712176,4107,132,31
1438,0.12878062,1492,1455,594,599,9.599999,1.5701429,4140,140,29
1439,0.13027409,1462,1441,610,606,9.100001,1.6312919,4119,136,30
1440,0.1505933,1526,1473,614,612,12.30001,1.8890392,4225,133,31
1441,0.14220044,1475,1455,621,589,11.200002,1.7304808,4140,135,30
1442,0.1566153,1466,1462,619,609,10.600006,1.8504066,4156,131,31
1443,0.12605101,1432,1424,613,604,10.500004,1.6399194,4073,135,30
1444,0.11680965,1467,1418,623,607,11.4000025,1.577179,4115,139,29
1445,0.1335311,1474,1443,618,597,9.099998,1.6447217,4132,137,30
1446,0.12475357,1454,1437,623,599,8.499999,1.573059,4113,139,29
1447,0.13261743,1474,1423,627,608,9.8,1.654499,4132,137,30
1448,0.14723252,1472,1455,614,610,9.100002,1.7270997,4151,135,30
1449,0.13462013,1461,1451,611,608,9.4000025,1.6278602,4131,138,29
1450,0.14683257,1507,1452,611,609,10.9,1.8191651,4179,132,31
1451,0.1373622,1519,1461,623,599,10.500002,1.7141814,4202,137,30
1452,0.13579679,1477,1428,596,590,8.299998,1.6737207,4091,133,30
1453,0.16985174,1501,1466,602,597,13.40001,1.9544145,4166,129,32
1454,0.1406784,1492,1450,599,580,10.100001,1.6830841,4121,135,30
1455,0.1548209,1484,1439,590,579,11.2000065,1.7825729,4092,131,31
1456,0.1476744,1501,1474,581,613,9.5,1.7920818,4169,133,31
1457,0.13323805,1504,1421,585,596,8.299998,1.6833152,4106,135,30
1458,0.15290405,1509,1472,591,589,10.300003,1.7675296,4161,134,31
1459,0.12831248,1510,1467,588,593,7.899998,1.6156783,4158,139,29
1460,0.14553778,1510,1451,583,599,11.700007,1.7252694,4143,136,30
1461,0.13890089,1491,1461,580,586,10.200002,1.6496098,4118,135,30
1462,0.15775931,1491,1451,565,600,9.700003,1.8126833,4107,129,31
1463,0.13715532,1523,1478,586,602,9.6,1.6367608,4189,137,30
1464,0.15550326,1494,1454,594,588,11.600007,1.817455,4130,132,31
1465,0.13191001,1483,1444,587,588,8.4,1.5471214,4102,141,29
1466,0.14298145,1512,1475,603,587,10.500004,1.670311,4177,138,30
1467,0.14687353,1477,1450,590,594,12.900013,1.7151767,4111,135,30
1468,0.1641777,1477,1445,588,591,10.600001,1.8691273,4101,129,31
1469,0.14880416,1485,1461,605,589,10.200003,1.7353361,4140,135,30
1470,0.14583999,1462,1448,581,594,9.2,1.7080518,4085,133,30
1471,0.14323653,1498,1442,591,601,9.4,1.6875341,4132,136,30
