time,loss,left,right,up,down,highest_reward,average_reward,steps,games,step_per_games
0,-1.0165095,1119,891,1254,757,1.7,-0.7842295,4021,1460,2
1,-0.7466998,565,1174,47,2247,1.4,-0.75923395,4033,1066,3
2,-0.5866499,705,521,6,2795,1.5000001,-0.76654875,4027,1071,3
3,-0.6922793,1847,543,0,1643,2.3,-0.75375485,4033,1058,3
4,-0.7246514,1578,1297,1,1150,1.6000001,-0.7364365,4026,1059,3
5,-0.6333432,612,1874,1,1544,1.4,-0.72639465,4031,927,4
6,-0.47698572,220,1779,0,2035,1.4000001,-0.7128646,4034,869,4
7,-0.37848043,69,1819,0,2147,1.6000001,-0.7258974,4035,856,4
8,-0.32925445,12,2157,0,1863,1.3000001,-0.7175836,4032,854,4
9,-0.28919113,5,2260,0,1772,1.3000001,-0.721351,4037,855,4
10,-0.2332489,0,2404,0,1626,1.3000001,-0.7181629,4030,849,4
11,-0.20805748,1,2429,0,1602,1.4000001,-0.7314722,4032,846,4
12,-0.22475304,0,2141,0,1893,1.4000001,-0.69995016,4034,832,4
13,-0.22079054,0,2047,0,1978,1.3000001,-0.71299285,4025,841,4
14,-0.17130537,0,2288,0,1749,2.1,-0.7086943,4037,817,4
15,-0.13365543,0,2442,0,1584,1.4000001,-0.69542855,4026,825,4
16,-0.11939827,0,2508,0,1534,1.4000001,-0.7072232,4042,838,4
17,-0.11273923,0,2537,0,1492,1.4000001,-0.7037224,4029,829,4
18,-0.08772256,0,2466,0,1562,1.4000001,-0.6906402,4028,822,4
19,-0.090490475,0,2369,0,1663,2.1999998,-0.7050831,4032,818,4
20,-0.13147333,0,2290,0,1751,1.4,-0.711605,4041,818,4
21,-0.18203416,0,2041,0,1993,1.4,-0.70845294,4034,839,4
22,-0.21251138,0,1739,0,2293,1.3000001,-0.74243414,4032,878,4
23,-0.1895033,0,1891,0,2140,2.1999998,-0.696452,4031,845,4
24,-0.1273129,0,2235,0,1801,1.3000001,-0.70354235,4036,816,4
25,-0.064810544,0,2363,0,1671,1.4000001,-0.70498204,4034,820,4
26,-0.06256499,0,2474,0,1566,1.4000001,-0.69386065,4040,828,4
27,-0.069757946,0,2498,0,1532,1.4000001,-0.69667464,4030,831,4
28,-0.06691482,0,2485,0,1550,1.4000001,-0.713407,4035,842,4
29,-0.05847522,0,2494,0,1542,1.4000001,-0.69804186,4036,833,4
30,-0.05196937,0,2462,0,1571,2.1,-0.7062725,4033,826,4
31,-0.03460302,0,2450,0,1581,1.4000001,-0.6957818,4031,819,4
32,-0.04023335,0,2405,0,1624,1.3000001,-0.70260555,4029,809,4
33,-0.044854604,0,2400,0,1626,2.1,-0.6891947,4026,810,4
34,-0.047607847,0,2361,0,1670,2.2,-0.68910897,4031,800,5
35,-0.07914991,0,2316,0,1718,2.1999998,-0.6988591,4034,809,4
36,-0.06889521,0,2303,0,1735,1.3000001,-0.70455617,4038,811,4
37,-0.080472395,0,2290,0,1737,2.1999998,-0.7056859,4027,802,5
38,-0.08240844,0,2301,0,1724,1.3000001,-0.70335317,4025,806,4
39,-0.07257772,0,2330,0,1700,1.4000001,-0.69545853,4030,815,4
40,-0.07062449,0,2324,0,1705,1.4000001,-0.6998258,4029,814,4
41,-0.064638324,0,2312,0,1717,1.4000001,-0.7052118,4029,815,4
42,-0.05108844,0,2353,0,1678,1.4000001,-0.6918126,4031,813,4
43,-0.05543438,0,2285,0,1756,2.1999998,-0.6788909,4041,801,5
44,-0.06940968,0,2312,0,1726,1.4000001,-0.67095023,4038,808,4
45,-0.07156233,0,2271,0,1756,2.3000002,-0.6780726,4027,798,5
46,-0.09147175,0,2230,0,1804,2.2,-0.68490285,4034,818,4
47,-0.11983253,0,2094,0,1937,1.4,-0.6796823,4031,815,4
48,-0.11757791,0,2107,0,1924,2.1,-0.6724139,4031,813,4
49,-0.12059575,0,1982,0,2048,2.2,-0.6770964,4030,812,4
50,-0.11606269,0,1874,0,2161,1.4,-0.70118904,4035,819,4
51,-0.1130236,0,1914,0,2126,2.2,-0.67843974,4040,819,4
52,-0.10957071,0,1969,0,2057,2.3,-0.67198217,4026,812,4
53,-0.10396887,0,2023,0,2016,1.4000001,-0.68762034,4039,809,4
54,-0.10186443,0,1980,0,2052,1.4000001,-0.7104161,4032,810,4
55,-0.08223483,0,1984,0,2056,2.3000002,-0.6873759,4040,813,4
56,-0.0662934,0,2057,0,1974,1.4000001,-0.69471544,4031,817,4
57,-0.05970371,0,2113,0,1916,2.1,-0.7137989,4029,799,5
58,-0.046956304,0,2182,0,1851,1.4000001,-0.69620603,4033,813,4
59,-0.047748573,0,2276,0,1759,2.0,-0.7000986,4035,821,4
60,-0.06740999,0,2361,0,1673,1.3000001,-0.722558,4034,821,4
61,-0.052810013,0,2378,0,1652,1.3000001,-0.7029517,4030,828,4
62,-0.06016244,0,2354,0,1678,1.4000001,-0.70042086,4032,834,4
63,-0.05663311,0,2342,0,1687,1.3000001,-0.71816754,4029,826,4
64,-0.055420272,0,2366,0,1667,1.3,-0.71490103,4033,832,4
65,-0.05247024,0,2376,0,1652,1.4,-0.7048407,4028,810,4
66,-0.04627614,0,2382,0,1646,1.3,-0.70156324,4028,803,5
67,-0.043249894,0,2354,0,1680,1.4000001,-0.697347,4034,815,4
68,-0.03805708,0,2365,0,1659,1.4000001,-0.6871515,4024,824,4
69,-0.045222983,0,2354,0,1672,1.4000001,-0.6997508,4026,804,5
70,-0.047015134,0,2320,0,1710,1.4000001,-0.68640155,4030,805,5
71,-0.040262755,0,2315,0,1711,1.4000001,-0.69940287,4026,805,5
72,-0.05407171,0,2296,0,1735,1.4000001,-0.6908705,4031,802,5
73,-0.043581463,0,2345,0,1689,1.4000001,-0.6987605,4034,805,5
74,-0.053328447,0,2286,0,1754,2.2,-0.67542005,4040,802,5
75,-0.06283938,0,2298,0,1731,1.4000001,-0.6878124,4029,805,5
76,-0.06761503,0,2208,0,1824,1.4000001,-0.68797034,4032,805,5
77,-0.07121036,0,2143,0,1891,2.2,-0.6748881,4034,805,5
78,-0.075932726,0,2054,0,1979,1.4000001,-0.6809566,4033,823,4
79,-0.08956433,0,2076,0,1950,2.2,-0.6862639,4026,827,4
80,-0.08361091,0,2030,0,1995,2.3,-0.6629316,4025,818,4
81,-0.104356766,0,1970,0,2064,2.0,-0.6845059,4034,827,4
82,-0.11067671,0,1918,0,2114,1.3000001,-0.6828121,4032,829,4
83,-0.09751058,0,1888,0,2143,1.3000001,-0.67553926,4031,822,4
84,-0.08530272,0,1815,0,2219,1.4000001,-0.6779373,4034,819,4
85,-0.081215985,0,1776,0,2265,1.4000001,-0.695966,4041,822,4
86,-0.09232989,0,1805,0,2231,1.4000001,-0.66471726,4036,806,5
87,-0.10178518,0,1865,0,2160,2.2999997,-0.66427344,4025,805,5
88,-0.094177336,0,1862,0,2179,2.3000002,-0.6671859,4041,817,4
89,-0.0876624,0,1821,0,2211,1.4000001,-0.67643785,4032,821,4
90,-0.0899301,0,1790,0,2244,2.2,-0.67297935,4034,816,4
91,-0.08172782,0,1773,0,2261,1.4000001,-0.6619982,4034,811,4
92,-0.06486781,0,1698,0,2332,1.4000001,-0.6561538,4030,804,5
93,-0.075860135,0,1729,0,2302,2.1999998,-0.6601589,4031,808,4
94,-0.08538058,0,1784,0,2247,1.4000001,-0.6684695,4031,813,4
95,-0.09511367,0,1827,0,2209,1.4000001,-0.66498977,4036,828,4
96,-0.08886917,0,1901,0,2134,1.4000001,-0.6653288,4035,819,4
97,-0.0844486,0,1962,0,2064,1.4000001,-0.6503476,4026,815,4
98,-0.110155165,0,1947,0,2090,2.2,-0.66802126,4037,815,4
99,-0.102318205,0,1992,0,2048,1.4000001,-0.659728,4040,805,5
100,-0.09871152,0,2051,0,1979,2.0,-0.6682877,4030,817,4
101,-0.08751121,0,2189,0,1852,1.4000001,-0.6685719,4041,811,4
102,-0.06766852,0,2250,0,1781,1.4000001,-0.6464155,4031,799,5
103,-0.048725497,0,2317,0,1719,1.4000001,-0.6589937,4036,810,4
104,-0.04917863,0,2320,0,1714,1.4000001,-0.65612274,4034,825,4
105,-0.04653264,0,2316,0,1713,2.3000002,-0.659866,4029,812,4
106,-0.041445978,0,2353,0,1688,3.1,-0.6720363,4041,824,4
107,-0.04797826,0,2333,0,1709,1.4000001,-0.6521028,4042,821,4
108,-0.04778762,0,2364,0,1666,1.4000001,-0.65687394,4030,815,4
109,-0.048958916,0,2356,0,1672,1.4000001,-0.67005897,4028,820,4
110,-0.05135201,0,2389,0,1640,1.4000001,-0.6494163,4029,815,4
111,-0.043091714,0,2343,0,1691,2.0,-0.66541797,4034,806,5
112,-0.034732576,0,2364,0,1669,2.3,-0.6588394,4033,821,4
113,-0.03694917,0,2363,0,1676,2.3000002,-0.6480562,4039,803,5
114,-0.0428177,0,2386,0,1650,1.4000001,-0.6552527,4036,815,4
115,-0.04481808,0,2449,0,1581,1.4,-0.68501157,4030,819,4
116,-0.045568045,0,2409,0,1622,2.3,-0.64830065,4031,810,4
117,-0.04440254,0,2434,0,1600,1.4000001,-0.6579822,4034,828,4
118,-0.03431589,0,2422,0,1603,1.4000001,-0.66380125,4025,812,4
119,-0.03208366,0,2370,0,1658,2.2,-0.6656648,4028,801,5
120,-0.03878793,0,2392,0,1636,2.3000002,-0.6583911,4028,814,4
121,-0.035599556,0,2376,0,1655,1.4000001,-0.6431906,4031,799,5
122,-0.035577558,0,2325,0,1708,1.4000001,-0.6546495,4033,808,4
123,-0.033230066,0,2353,0,1675,1.4000001,-0.66626084,4028,805,5
124,-0.029023414,0,2367,0,1659,1.4000001,-0.65330386,4026,811,4
125,-0.025721764,0,2396,0,1645,2.1999998,-0.65268505,4041,814,4
126,-0.020092221,0,2419,0,1612,2.1999998,-0.6619692,4031,805,5
127,-0.021145461,0,2409,0,1630,3.2,-0.6633324,4039,817,4
128,-0.018101236,0,2447,0,1585,2.2999997,-0.6615324,4032,809,4
129,-0.025590315,0,2420,0,1613,2.1999998,-0.6562606,4033,811,4
130,-0.018527726,0,2429,0,1601,2.1,-0.6678163,4030,813,4
131,-0.028605863,0,2359,0,1671,2.3,-0.6475684,4030,798,5
132,-0.04133749,0,2311,0,1720,1.4000001,-0.65777713,4031,812,4
133,-0.038769737,0,2330,0,1703,1.4000001,-0.6541041,4033,809,4
134,-0.040175054,0,2344,0,1696,1.4000001,-0.6832425,4040,810,4
135,-0.0417722,0,2272,0,1758,2.3,-0.66684896,4030,810,4
136,-0.036351547,0,2274,0,1756,2.3000002,-0.66037196,4030,808,4
137,-0.041113276,0,2274,0,1756,1.4000001,-0.64186126,4030,801,5
138,-0.04246864,0,2307,0,1723,2.2,-0.6471217,4030,806,5
139,-0.040317994,0,2316,0,1714,2.3,-0.6427298,4030,810,4
140,-0.038432937,0,2370,0,1657,1.4000001,-0.65192455,4027,809,4
141,-0.03166636,0,2354,0,1675,2.3000002,-0.65934485,4029,807,4
142,-0.024147104,0,2410,0,1625,1.4000001,-0.6554393,4035,818,4
143,-0.028789889,0,2353,0,1679,1.4000001,-0.6786948,4032,814,4
144,-0.020736054,0,2389,0,1641,1.4000001,-0.6523076,4030,801,5
145,-0.020045562,0,2440,0,1599,1.4000001,-0.65952015,4039,806,5
146,-0.023651065,0,2438,0,1591,1.4000001,-0.6642836,4029,808,4
147,-0.02031928,0,2413,0,1623,1.4000001,-0.6524776,4036,808,4
148,-0.030711284,0,2411,0,1624,1.4000001,-0.65915745,4035,820,4
149,-0.023518844,0,2364,0,1661,2.2,-0.651205,4025,812,4
150,-0.019742616,0,2386,0,1647,1.4000001,-0.66273206,4033,795,5
151,-0.024043595,0,2395,0,1639,1.4000001,-0.65686643,4034,802,5
152,-0.026824467,0,2396,0,1643,1.4000001,-0.6496661,4039,801,5
153,-0.0283279,0,2393,0,1636,2.2,-0.6505089,4029,805,5
154,-0.027780673,0,2336,0,1698,1.4000001,-0.6545366,4034,800,5
155,-0.01750596,0,2338,0,1693,1.4000001,-0.6565122,4031,812,4
156,-0.016672121,0,2335,0,1696,1.4000001,-0.644778,4031,807,4
157,-0.026047232,0,2328,0,1704,2.2,-0.66210276,4032,806,5
158,-0.033451397,0,2339,0,1695,2.1999998,-0.6449678,4034,805,5
159,-0.028613301,0,2335,0,1701,1.4000001,-0.65483177,4036,811,4
160,-0.029451462,0,2352,0,1676,1.4000001,-0.660551,4028,806,4
161,-0.031318054,0,2352,0,1690,2.3000002,-0.6488128,4042,814,4
162,-0.023556398,0,2343,0,1690,2.2,-0.6451027,4033,809,4
163,-0.024337955,0,2363,0,1667,1.4000001,-0.6546904,4030,806,5
164,-0.023619456,0,2361,0,1675,1.4000001,-0.66196716,4036,821,4
165,-0.024146486,0,2347,0,1696,1.4000001,-0.65483534,4043,810,4
166,-0.021614462,0,2394,0,1644,2.1999998,-0.65841943,4038,813,4
167,-0.022627814,0,2348,0,1684,2.1999998,-0.65349674,4032,821,4
168,-0.021262981,0,2352,0,1680,2.1,-0.665005,4032,819,4
169,-0.025973741,0,2340,0,1696,1.4000001,-0.65483075,4036,809,4
170,-0.020073866,0,2360,0,1671,1.4000001,-0.64120615,4031,812,4
171,-0.02249105,0,2383,0,1651,1.4000001,-0.6489835,4034,804,5
172,-0.016112609,0,2390,0,1643,2.2,-0.63345003,4033,810,4
173,-0.021116605,0,2391,0,1635,2.1,-0.64535546,4026,806,4
174,-0.017774377,0,2388,0,1642,1.4000001,-0.670099,4030,814,4
175,-0.023933839,0,2429,0,1604,2.3000002,-0.6586906,4033,820,4
176,-0.019288655,0,2452,0,1583,2.2,-0.66096693,4035,812,4
177,-0.02093241,0,2409,0,1632,2.3000002,-0.663103,4041,818,4
178,-0.022291003,0,2396,0,1632,2.3000002,-0.6417581,4028,811,4
179,-0.02933757,0,2428,0,1605,1.4000001,-0.6608727,4033,814,4
180,-0.022975951,0,2369,0,1664,2.3,-0.6534341,4033,818,4
181,-0.027540224,0,2392,0,1640,3.2,-0.6460071,4032,812,4
182,-0.028383307,0,2370,0,1663,2.2999997,-0.62787,4033,809,4
183,-0.027585266,0,2441,0,1600,2.3,-0.6494679,4041,806,5
184,-0.025694385,0,2385,0,1647,2.3000002,-0.6619541,4032,800,5
185,-0.022569481,0,2414,0,1621,2.2999997,-0.65853804,4035,813,4
186,-0.014474187,0,2398,0,1637,2.1999998,-0.6420819,4035,810,4
187,-0.010590046,0,2398,0,1633,2.2,-0.67010605,4031,809,4
188,-0.009867513,0,2437,0,1588,2.3000002,-0.64802516,4025,802,5
189,-0.010859582,0,2435,0,1590,1.4000001,-0.6420377,4025,809,4
190,-0.00992728,0,2445,0,1601,2.3,-0.6423631,4046,813,4
191,-0.013270248,0,2428,0,1605,2.1999998,-0.66188985,4033,815,4
192,-0.012932326,0,2400,0,1624,1.4000001,-0.6451788,4024,798,5
193,-0.016865602,0,2462,0,1569,2.3,-0.65996027,4031,807,4
194,-0.015505171,0,2460,0,1568,3.1999998,-0.6699352,4028,825,4
195,-0.013175838,0,2400,0,1630,1.4000001,-0.66784084,4030,817,4
196,-0.013599541,0,2393,0,1640,1.4000001,-0.6397717,4033,800,5
197,-0.0160815,0,2421,0,1603,2.2999997,-0.66244966,4024,809,4
198,-0.010527882,0,2382,0,1649,1.4000001,-0.6601837,4031,804,5
199,-0.0085842665,0,2408,0,1631,2.2,-0.6470412,4039,809,4
200,-0.01293568,0,2417,0,1606,2.3000002,-0.65277123,4023,815,4
201,-0.008679621,0,2390,0,1642,1.4000001,-0.6570931,4032,810,4
202,-0.011939955,1,2420,0,1618,2.3,-0.655905,4039,813,4
203,-0.010740932,0,2440,0,1587,2.3000002,-0.6425134,4027,813,4
204,-0.009518873,0,2438,0,1593,2.3,-0.64090836,4031,801,5
205,-0.009682477,0,2431,0,1595,1.4000001,-0.661028,4026,812,4
206,-0.012745557,0,2402,0,1625,2.1999998,-0.653638,4027,813,4
207,-0.013747979,0,2419,0,1620,2.3,-0.63830245,4039,814,4
208,-0.008609205,0,2450,0,1580,1.4000001,-0.651266,4030,809,4
209,-0.010112783,0,2444,0,1595,1.4000001,-0.64597666,4039,810,4
210,-0.008078383,0,2429,0,1604,2.1999998,-0.64579767,4033,820,4
211,-0.0058580637,0,2438,0,1593,1.4000001,-0.65157545,4031,813,4
212,-0.0063765324,0,2431,0,1597,2.2999997,-0.6241565,4028,811,4
213,-0.005130893,0,2422,0,1611,2.1999998,-0.65125215,4033,802,5
214,-0.008306273,0,2412,0,1617,2.2,-0.6652272,4029,802,5
215,-0.010148325,0,2414,0,1625,2.2,-0.6419905,4039,803,5
216,-0.008511528,0,2428,0,1607,2.2,-0.65625775,4035,814,4
217,-0.010868437,1,2435,0,1597,1.4000001,-0.64378947,4033,816,4
218,-0.012306424,0,2423,0,1611,1.4000001,-0.6422412,4034,802,5
219,-0.008184993,0,2469,0,1563,1.4000001,-0.6412204,4032,813,4
220,-0.013570336,0,2444,0,1577,2.3,-0.66344196,4021,808,4
221,-0.013968789,0,2444,0,1590,1.3000001,-0.6480173,4034,816,4
222,-0.011730321,0,2420,0,1615,2.2,-0.6531848,4035,805,5
223,-0.016514486,0,2419,0,1611,1.4000001,-0.65444183,4030,807,4
224,-0.011138599,0,2420,0,1612,1.4000001,-0.6574654,4032,808,4
225,-0.011270385,0,2371,0,1661,2.0,-0.6277779,4032,805,5
226,-0.011760304,0,2424,0,1611,3.1999998,-0.64461005,4035,802,5
227,-0.0149801755,0,2425,0,1603,2.3000002,-0.64925504,4028,811,4
228,-0.013030121,0,2404,0,1628,2.3000002,-0.6320194,4032,801,5
229,-0.015629606,0,2392,0,1635,2.2999997,-0.62632257,4027,808,4
230,-0.015290106,0,2413,0,1616,2.3,-0.65142685,4029,804,5
231,-0.014797991,0,2428,0,1607,1.4000001,-0.64252764,4035,811,4
232,-0.013309097,0,2390,0,1645,2.3000002,-0.6323427,4035,797,5
233,-0.013006374,0,2353,0,1679,1.4000001,-0.65161175,4032,810,4
234,-0.020546775,0,2381,0,1646,1.4000001,-0.63950825,4027,800,5
235,-0.01934655,0,2416,0,1617,1.4000001,-0.65732676,4033,795,5
236,-0.017387658,0,2416,0,1615,2.1,-0.65512294,4031,808,4
237,-0.020417146,0,2414,0,1620,2.2,-0.65128887,4034,804,5
238,-0.017889054,0,2403,0,1634,2.1,-0.65187013,4037,808,4
239,-0.016705602,0,2408,0,1617,1.4000001,-0.64352816,4025,814,4
240,-0.011555373,0,2404,0,1630,1.4000001,-0.6383743,4034,812,4
241,-0.0050617894,0,2419,0,1615,1.4000001,-0.6504707,4034,810,4
242,-0.0047816588,0,2414,0,1617,2.2,-0.64522475,4031,807,4
243,-0.011045717,0,2408,0,1620,1.4000001,-0.6696374,4028,820,4
244,-0.028294181,0,2447,0,1588,1.4000001,-0.66837615,4035,831,4
245,-0.03551134,0,2473,0,1556,1.4000001,-0.673095,4029,820,4
246,-0.02218821,0,2445,0,1588,2.3000002,-0.65445113,4033,828,4
247,-0.021056931,0,2397,0,1633,1.4000001,-0.6575185,4030,802,5
248,-0.02169423,0,2398,0,1633,2.2,-0.65031034,4031,803,5
249,-0.020303166,0,2415,0,1616,1.4000001,-0.6563385,4031,812,4
250,-0.02090704,0,2384,0,1639,2.1,-0.6557541,4023,809,4
251,-0.017422017,0,2368,0,1662,2.1,-0.6623076,4030,811,4
252,-0.019841017,0,2388,0,1643,1.4000001,-0.6454726,4031,802,5
253,-0.024140947,0,2375,0,1655,1.4000001,-0.63776684,4030,812,4
254,-0.01915222,0,2371,0,1665,1.4000001,-0.64251745,4036,795,5
255,-0.023555642,0,2367,0,1672,2.2999997,-0.653256,4039,811,4
256,-0.019864,0,2378,0,1662,1.4000001,-0.6578464,4040,807,5
257,-0.026276456,0,2401,0,1630,2.3,-0.66020834,4031,802,5
258,-0.022302028,0,2362,0,1666,2.3000002,-0.64339644,4028,800,5
259,-0.023383217,0,2424,0,1617,1.4000001,-0.6581291,4041,813,4
260,-0.024263386,0,2390,0,1648,2.1999998,-0.64269406,4038,811,4
261,-0.020939834,0,2414,0,1622,3.1,-0.6530473,4036,809,4
262,-0.018392602,0,2395,0,1637,2.3000002,-0.6556795,4032,804,5
263,-0.016769193,0,2406,0,1626,1.4000001,-0.6341022,4032,804,5
264,-0.018968403,0,2371,0,1662,1.4000001,-0.62876344,4033,810,4
265,-0.01741734,0,2356,0,1683,2.3000002,-0.640158,4039,814,4
266,-0.016624434,0,2401,0,1628,2.1,-0.65142757,4029,807,4
267,-0.0135967005,1,2364,0,1665,2.2,-0.6467249,4030,806,5
268,-0.022757042,1,2401,0,1640,2.3000002,-0.65529454,4042,818,4
269,-0.018096443,0,2370,0,1661,2.3000002,-0.6505087,4031,800,5
270,-0.024139917,0,2399,0,1635,1.4000001,-0.66789764,4034,811,4
271,-0.023229238,0,2350,0,1690,2.3000002,-0.64467865,4040,804,5
272,-0.033272132,0,2384,0,1648,2.3000002,-0.6732388,4032,830,4
273,-0.0397963,0,2408,0,1628,2.1,-0.6472248,4036,824,4
274,-0.028225914,0,2393,0,1639,1.4000001,-0.64806604,4032,811,4
275,-0.022204412,1,2386,0,1643,2.1999998,-0.65198505,4030,819,4
276,-0.020143911,0,2354,0,1681,1.4000001,-0.6382655,4035,818,4
277,-0.024119696,0,2352,0,1687,2.3000002,-0.6353559,4039,819,4
278,-0.013666659,0,2321,0,1717,2.2999997,-0.64083713,4038,806,5
279,-0.018493295,1,2361,0,1672,1.4000001,-0.637581,4034,805,5
280,-0.018810283,0,2342,0,1692,2.1,-0.6534949,4034,816,4
281,-0.030996716,3,2324,0,1707,1.4000001,-0.6470255,4034,800,5
282,-0.027424833,0,2343,0,1696,1.4000001,-0.64874905,4039,817,4
283,-0.030794179,1,2320,0,1716,2.2,-0.6576419,4037,810,4
284,-0.023193246,0,2345,0,1681,1.4000001,-0.66793287,4026,814,4
285,-0.02208449,0,2339,0,1689,2.0,-0.6586396,4028,803,5
286,-0.02761564,0,2317,0,1723,1.4000001,-0.65200484,4040,805,5
287,-0.025802683,0,2394,0,1645,1.4000001,-0.6403317,4039,808,4
288,-0.025686434,0,2352,0,1679,1.4000001,-0.6723145,4031,815,4
289,-0.025452107,0,2334,0,1695,2.3,-0.63422763,4029,804,5
290,-0.026364138,0,2327,0,1711,1.4000001,-0.6614653,4038,819,4
291,-0.026764117,1,2359,0,1680,2.2,-0.6493312,4040,817,4
292,-0.03347497,0,2298,0,1738,2.2,-0.6600595,4036,812,4
293,-0.02762421,0,2323,0,1715,1.4000001,-0.666369,4038,810,4
294,-0.027126523,0,2301,0,1730,2.3000002,-0.6444309,4031,803,5
295,-0.014004636,0,2324,0,1710,2.1999998,-0.64838886,4034,812,4
296,-0.027632544,0,2340,0,1691,2.1999998,-0.65485024,4031,805,5
297,-0.029420806,0,2349,0,1682,1.4000001,-0.65457726,4031,810,4
298,-0.03680935,0,2380,1,1658,2.2,-0.66957176,4039,820,4
299,-0.033830136,0,2340,0,1687,2.1,-0.64368016,4027,814,4
300,-0.026118046,0,2375,0,1661,2.1,-0.6504956,4036,812,4
301,-0.024200356,0,2382,0,1655,2.3000002,-0.6395835,4037,799,5
302,-0.015881725,0,2345,0,1693,1.4000001,-0.6695885,4038,813,4
303,-0.013499566,0,2370,0,1667,2.3000002,-0.6415405,4037,810,4
304,-0.013438149,0,2312,0,1721,2.3,-0.660129,4033,817,4
305,-0.009846505,0,2312,0,1716,1.4000001,-0.64689684,4028,820,4
306,-0.021146545,0,2329,0,1710,1.4000001,-0.6600643,4039,821,4
307,-0.021919562,0,2318,0,1710,1.4000001,-0.6447369,4028,815,4
308,-0.01778211,0,2372,0,1660,2.3000002,-0.6563985,4032,821,4
309,-0.021879982,0,2334,0,1699,1.4000001,-0.6342678,4033,811,4
310,-0.024147062,0,2383,0,1647,2.1999998,-0.6545158,4030,819,4
311,-0.040825035,0,2442,0,1585,2.3,-0.66615283,4027,827,4
312,-0.036694642,0,2451,0,1587,3.2,-0.6583452,4038,844,4
313,-0.040752847,0,2493,0,1541,2.1999998,-0.6583291,4034,850,4
314,-0.054386154,0,2561,0,1473,2.3000002,-0.6702276,4034,849,4
315,-0.047176987,0,2461,0,1563,1.4000001,-0.67114794,4024,847,4
316,-0.032145236,0,2366,0,1673,2.1999998,-0.64733857,4039,808,4
317,-0.027763916,0,2346,0,1688,2.3000002,-0.64618194,4034,815,4
318,-0.04284641,0,2246,0,1784,2.2999997,-0.63439214,4030,815,4
319,-0.034182455,0,2264,0,1763,2.1999998,-0.6655567,4027,819,4
320,-0.041144483,0,2223,0,1805,2.3000002,-0.6509431,4028,817,4
321,-0.05143943,0,2154,0,1878,2.3,-0.6554809,4032,829,4
322,-0.03557304,0,2259,0,1771,1.4000001,-0.66094315,4030,833,4
323,-0.031156452,0,2237,0,1802,1.4000001,-0.65263724,4039,825,4
324,-0.023865484,0,2258,0,1775,1.4000001,-0.6461692,4033,824,4
325,-0.023962215,0,2188,0,1844,1.4000001,-0.6635662,4032,828,4
326,-0.022532418,0,2204,0,1831,1.4000001,-0.66426253,4035,836,4
327,-0.024313696,0,2134,0,1897,2.1999998,-0.65244323,4031,824,4
